"열린동물병원","대구광역시 동구 아양로 17 (신암동)","952-7227",
"이윤세동물병원","서울특별시 성동구 행당로 76, 109호 (행당동, 한진노변상가)","02-2282-7503",
"한양동물메디컬센터","서울특별시 성동구 왕십리로 282 (행당동)","02-2281-5200",
"서울숲동물병원","서울특별시 성동구 뚝섬로 386 (성수동2가)","02-466-2475",
"옥수.수 동물병원","서울특별시 성동구 독서당로40길 39, 213호 (옥수동, 어울림상가)","02-2291-7582",
"도담동물병원(출장진료전문 동물병원)","서울특별시 성동구 독서당로59길 84, 신동아아파트상가동 1층 111호 (행당동)",
"라임동물병원","서울특별시 성동구 무학로 16 (홍익동)","02-2281-8122",
"성동동물종합병원","서울특별시 성동구 아차산로 75 (성수동2가)","02-467-5656",
"바른동물병원","서울특별시 성동구 독서당로 270, 상가동 2층 206호 (금호동4가, 금호동 대우아파트)","02-2297-7570",
"기린동물병원","서울특별시 성동구 마장로 296 (마장동)","02-2291-8275",
"24시왕십리조은동물병원","서울특별시 성동구 왕십리로 347 (하왕십리동)","02-2297-0075",
"24시LC동물의료센터","서울특별시 성동구 천호대로 288 (용답동)","02-3394-7530",
"텐즈힐링동물병원","서울특별시 성동구 마장로 137, 221동 134호 (상왕십리동, 텐즈힐몰)","02-2295-0975",
"SL동물병원","서울특별시 성동구 왕십리로 340, 1층 (도선동)","02-2299-8575",
"봉 동물병원","충청남도 논산시 중앙로 219-1 (내동)",
"함께하는동물병원","서울특별시 성동구 독서당로 200 (옥수동)","02-2299-3283",
"평화와생명동물병원","서울특별시 성동구 행당로 76, 110호 (행당동, 한진노변상가)","02-3395-0075",
"오렌지동물병원","서울특별시 성동구 행당로8길 41-2 (행당동)","02-2297-7582",
"생명사랑동물병원","서울특별시 성동구 독서당로 206 (옥수동,2층)","02-2299-7582",
"성수동물병원","서울특별시 성동구 왕십리로 100 (성수동1가)","02-463-9690",
"한빛동물병원","서울특별시 성동구 금호산길 63-1 (금호동2가)","02-2233-1848",
"아지동물병원","서울특별시 성동구 독서당로 289 (금호동4가,지상1층)","02-6085-7750",
"선릉동물병원","서울특별시 강남구 선릉로 528 (삼성동)","557-1555",
"정서동물병원","인천광역시 남동구 석산로 35, 112, 113-1호 (간석동)","422-5399",
"국제 24시동물병원","경상남도 창원시 마산합포구 3·15대로 270-2 (서성동)","055-246-6768",
"팜앤팜동물병원","제주특별자치도 제주시 한림읍 상한로 4","064-796-3610",
"스마트동물병원 강동암사점","서울특별시 강동구 고덕로 110 (암사동)","02-442-8875",
"성아동물병원","제주특별자치도 제주시 가령골길 11, 101호 (일도이동, 이담세띠앙)",
"참좋은 동물병원","광주광역시 북구 양산로 10 (양산동)","062-574-7975",
"성동동물종합병원","서울특별시 성동구 아차산로 75 (성수동2가)","02-467-5656",
"바른동물병원","서울특별시 성동구 독서당로 270, 상가동 2층 206호 (금호동4가, 금호동 대우아파트)","02-2297-7570",
"기린동물병원","서울특별시 성동구 마장로 296 (마장동)","02-2291-8275",
"24시왕십리조은동물병원","서울특별시 성동구 왕십리로 347 (하왕십리동)","02-2297-0075",
"24시LC동물의료센터","서울특별시 성동구 천호대로 288 (용답동)","02-3394-7530",
"텐즈힐링동물병원","서울특별시 성동구 마장로 137, 221동 134호 (상왕십리동, 텐즈힐몰)","02-2295-0975",
"SL동물병원","서울특별시 성동구 왕십리로 340, 1층 (도선동)","02-2299-8575",
"봉 동물병원","충청남도 논산시 중앙로 219-1 (내동)",
"함께하는동물병원","서울특별시 성동구 독서당로 200 (옥수동)","02-2299-3283",
"평화와생명동물병원","서울특별시 성동구 행당로 76, 110호 (행당동, 한진노변상가)","02-3395-0075",
"오렌지동물병원","서울특별시 성동구 행당로8길 41-2 (행당동)","02-2297-7582",
"생명사랑동물병원","서울특별시 성동구 독서당로 206 (옥수동,2층)","02-2299-7582",
"성수동물병원","서울특별시 성동구 왕십리로 100 (성수동1가)","02-463-9690",
"한빛동물병원","서울특별시 성동구 금호산길 63-1 (금호동2가)","02-2233-1848",
"아지동물병원","서울특별시 성동구 독서당로 289 (금호동4가,지상1층)","02-6085-7750",
"선릉동물병원","서울특별시 강남구 선릉로 528 (삼성동)","557-1555",
"정서동물병원","인천광역시 남동구 석산로 35, 112, 113-1호 (간석동)","422-5399",
"국제 24시동물병원","경상남도 창원시 마산합포구 3·15대로 270-2 (서성동)","055-246-6768",
"팜앤팜동물병원","제주특별자치도 제주시 한림읍 상한로 4","064-796-3610",
"스마트동물병원 강동암사점","서울특별시 강동구 고덕로 110 (암사동)","02-442-8875",
"성아동물병원","제주특별자치도 제주시 가령골길 11, 101호 (일도이동, 이담세띠앙)",
"참좋은 동물병원","광주광역시 북구 양산로 10 (양산동)","062-574-7975",
"동산동물병원","경상북도 상주시 중앙로 223 (성하동)","054-531-0788",
"쥬라기동물병원","서울특별시 중랑구 신내로 211, 119호 (신내동, 금강리빙스텔)","3421-7588",
"주연동물병원","서울특별시 중랑구 면목로 273 (면목동)","2207-9931",
"진서동물병원","서울특별시 중랑구 신내로10길 7 (신내동)","432-7530",
"세진동물병원","서울특별시 중랑구 망우로 396 (망우동)","436-7311",
"숲속동물병원","서울특별시 중랑구 겸재로 214 (면목동,1층)","492-9303",
"로얄동물메디컬센터","서울특별시 중랑구 망우로 247 (중화동)","494-7582,",
"진영동물병원","서울특별시 중랑구 동일로96길 33 (면목동)","02-2207-9181",
"함께하는동물병원","서울특별시 성동구 독서당로 200 (옥수동)","02-2299-3283",
"평화와생명동물병원","서울특별시 성동구 행당로 76, 110호 (행당동, 한진노변상가)","02-3395-0075",
"오렌지동물병원","서울특별시 성동구 행당로8길 41-2 (행당동)","02-2297-7582",
"생명사랑동물병원","서울특별시 성동구 독서당로 206 (옥수동,2층)","02-2299-7582",
"성수동물병원","서울특별시 성동구 왕십리로 100 (성수동1가)","02-463-9690",
"한빛동물병원","서울특별시 성동구 금호산길 63-1 (금호동2가)","02-2233-1848",
"아지동물병원","서울특별시 성동구 독서당로 289 (금호동4가,지상1층)","02-6085-7750",
"선릉동물병원","서울특별시 강남구 선릉로 528 (삼성동)","557-1555",
"정서동물병원","인천광역시 남동구 석산로 35, 112, 113-1호 (간석동)","422-5399",
"국제 24시동물병원","경상남도 창원시 마산합포구 3·15대로 270-2 (서성동)","055-246-6768",
"팜앤팜동물병원","제주특별자치도 제주시 한림읍 상한로 4","064-796-3610",
"스마트동물병원 강동암사점","서울특별시 강동구 고덕로 110 (암사동)","02-442-8875",
"성아동물병원","제주특별자치도 제주시 가령골길 11, 101호 (일도이동, 이담세띠앙)",
"참좋은 동물병원","광주광역시 북구 양산로 10 (양산동)","062-574-7975",
"동산동물병원","경상북도 상주시 중앙로 223 (성하동)","054-531-0788",
"쥬라기동물병원","서울특별시 중랑구 신내로 211, 119호 (신내동, 금강리빙스텔)","3421-7588",
"주연동물병원","서울특별시 중랑구 면목로 273 (면목동)","2207-9931",
"진서동물병원","서울특별시 중랑구 신내로10길 7 (신내동)","432-7530",
"세진동물병원","서울특별시 중랑구 망우로 396 (망우동)","436-7311",
"숲속동물병원","서울특별시 중랑구 겸재로 214 (면목동,1층)","492-9303",
"로얄동물메디컬센터","서울특별시 중랑구 망우로 247 (중화동)","494-7582,",
"진영동물병원","서울특별시 중랑구 동일로96길 33 (면목동)","02-2207-9181",
"면목동물병원","서울특별시 중랑구 사가정로 373 (면목동)","437-7579",
"하니동물병원","서울특별시 중랑구 신내로 225, 142호 (신내동,디아뜨갤러리)","0234220977",
"한국동물메디컬센터(KAMC)","서울특별시 중랑구 겸재로 165, 1,2층 (면목동)","2208-6788",
"왈츠동물병원","서울특별시 중랑구 신내로 45, 103호 (신내동)","492-0077",
"닥터 아이펫 동물병원","서울특별시 중랑구 망우로 353, B2층 (상봉동, 홈플러스)","2208-0329",
"도그플러스 동물병원","서울특별시 중랑구 신내로 201, 2층 (신내동, 홈플러스)","3421-9075",
"행복이 있는 동물병원","서울특별시 중랑구 봉화산로 232, B동 1층 (신내동)","02-433-3387",
"태능동물병원","서울특별시 중랑구 동일로 920, 3층 (묵동)","973-1953",
"정서동물병원","인천광역시 남동구 석산로 35, 112, 113-1호 (간석동)","422-5399",
"국제 24시동물병원","경상남도 창원시 마산합포구 3·15대로 270-2 (서성동)","055-246-6768",
"팜앤팜동물병원","제주특별자치도 제주시 한림읍 상한로 4","064-796-3610",
"스마트동물병원 강동암사점","서울특별시 강동구 고덕로 110 (암사동)","02-442-8875",
"성아동물병원","제주특별자치도 제주시 가령골길 11, 101호 (일도이동, 이담세띠앙)",
"참좋은 동물병원","광주광역시 북구 양산로 10 (양산동)","062-574-7975",
"동산동물병원","경상북도 상주시 중앙로 223 (성하동)","054-531-0788",
"쥬라기동물병원","서울특별시 중랑구 신내로 211, 119호 (신내동, 금강리빙스텔)","3421-7588",
"주연동물병원","서울특별시 중랑구 면목로 273 (면목동)","2207-9931",
"진서동물병원","서울특별시 중랑구 신내로10길 7 (신내동)","432-7530",
"세진동물병원","서울특별시 중랑구 망우로 396 (망우동)","436-7311",
"숲속동물병원","서울특별시 중랑구 겸재로 214 (면목동,1층)","492-9303",
"로얄동물메디컬센터","서울특별시 중랑구 망우로 247 (중화동)","494-7582,",
"진영동물병원","서울특별시 중랑구 동일로96길 33 (면목동)","02-2207-9181",
"면목동물병원","서울특별시 중랑구 사가정로 373 (면목동)","437-7579",
"하니동물병원","서울특별시 중랑구 신내로 225, 142호 (신내동,디아뜨갤러리)","0234220977",
"한국동물메디컬센터(KAMC)","서울특별시 중랑구 겸재로 165, 1,2층 (면목동)","2208-6788",
"왈츠동물병원","서울특별시 중랑구 신내로 45, 103호 (신내동)","492-0077",
"닥터 아이펫 동물병원","서울특별시 중랑구 망우로 353, B2층 (상봉동, 홈플러스)","2208-0329",
"도그플러스 동물병원","서울특별시 중랑구 신내로 201, 2층 (신내동, 홈플러스)","3421-9075",
"행복이 있는 동물병원","서울특별시 중랑구 봉화산로 232, B동 1층 (신내동)","02-433-3387",
"태능동물병원","서울특별시 중랑구 동일로 920, 3층 (묵동)","973-1953",
"혜원동물병원","서울특별시 중랑구 면목로 341 (면목동)","439-8300",
"중랑차동물병원","서울특별시 중랑구 중랑천로 81 (상봉동)","433-0787",
"보람동물병원","서울특별시 중랑구 면목로 269 (면목동)","434-5465",
"엔젤동물병원","서울특별시 중랑구 겸재로 187 (면목동)","435-0166",
"동부제일동물병원","서울특별시 중랑구 망우로 266 (상봉동)","434-3700",
"홍상희동물병원","서울특별시 중랑구 동일로 899, 1층 (묵동)","974-0339",
"하스펫탈동물병원","서울특별시 중랑구 면목로 437 (면목동)","435-2275",
"신내동물병원","서울특별시 중랑구 봉화산로 103, 1층 (중화동, 삼일시티빌)","3422-0001",
"주연동물병원","서울특별시 중랑구 면목로 273 (면목동)","2207-9931",
"진서동물병원","서울특별시 중랑구 신내로10길 7 (신내동)","432-7530",
"세진동물병원","서울특별시 중랑구 망우로 396 (망우동)","436-7311",
"숲속동물병원","서울특별시 중랑구 겸재로 214 (면목동,1층)","492-9303",
"로얄동물메디컬센터","서울특별시 중랑구 망우로 247 (중화동)","494-7582,",
"진영동물병원","서울특별시 중랑구 동일로96길 33 (면목동)","02-2207-9181",
"면목동물병원","서울특별시 중랑구 사가정로 373 (면목동)","437-7579",
"하니동물병원","서울특별시 중랑구 신내로 225, 142호 (신내동,디아뜨갤러리)","0234220977",
